Date Time,rolling_avg_avg_1_days,rolling_med_avg_1_days,rolling_avg_med_1_days,rolling_med_med_1_days,rolling_avg_avg_2_days,rolling_med_avg_2_days,rolling_avg_med_2_days,rolling_med_med_2_days,rolling_avg_avg_3_days,rolling_med_avg_3_days,rolling_avg_med_3_days,rolling_med_med_3_days,rolling_avg_avg_5_days,rolling_med_avg_5_days,rolling_avg_med_5_days,rolling_med_med_5_days,rolling_avg_avg_7_days,rolling_med_avg_7_days,rolling_avg_med_7_days,rolling_med_med_7_days,rolling_avg_avg_10_days,rolling_med_avg_10_days,rolling_avg_med_10_days,rolling_med_med_10_days,rolling_avg_avg_14_days,rolling_med_avg_14_days,rolling_avg_med_14_days,rolling_med_med_14_days,rolling_avg_avg_21_days,rolling_med_avg_21_days,rolling_avg_med_21_days,rolling_med_med_21_days,rolling_avg_avg_30_days,rolling_med_avg_30_days,rolling_avg_med_30_days,rolling_med_med_30_days
10/18/22,58.461832061068705,58.461832061068705,5.0,5.0,48.96841603053434,48.96841603053436,3.0,3.0,50.79993167467716,54.46296296296296,2.3333333333333335,1.0,65.40243146502664,58.461832061068705,2.6,1.0,65.50808410841555,58.461832061068705,2.142857142857143,1.0,69.91597032099055,71.42790443851564,2.0,1.0,74.25450791801406,73.27307852965748,2.0,1.0,73.2391257015692,73.02631578947368,1.6666666666666667,1.0,70.35871577081733,70.61346449249675,1.4666666666666666,1.0
10/19/22,69.60262008733625,69.60262008733625,1.0,1.0,64.03222607420247,64.03222607420247,3.0,3.0,55.84648404946825,58.461832061068705,2.3333333333333335,1.0,59.00574618016831,58.461832061068705,1.8,1.0,64.9484810823434,58.461832061068705,2.142857142857143,1.0,68.87674253380581,69.71605658744693,1.8,1.0,74.9712071264787,73.27307852965748,2.0,1.0,73.78884993358743,73.02631578947368,1.6666666666666667,1.0,71.23079533252347,70.61346449249675,1.4666666666666666,1.0
10/20/22,72.45081967213115,72.45081967213115,1.0,1.0,71.02671987973369,71.02671987973369,1.0,1.0,66.83842394017864,69.60262008733625,2.3333333333333335,1.0,58.8906469566998,58.461832061068705,1.8,1.0,67.0093710120858,69.60262008733625,2.142857142857143,1.0,69.13887519226317,71.02671987973369,1.8,1.0,73.82816452098321,72.73856773080242,1.7142857142857142,1.0,73.82556035871669,73.02631578947368,1.6666666666666667,1.0,71.4814040502767,71.53866832092638,1.4666666666666666,1.0
10/21/22,60.484472049689444,60.484472049689444,1.0,1.0,66.4676458609103,66.4676458609103,1.0,1.0,67.51263726971888,69.60262008733625,1.0,1.0,60.0949487740451,60.484472049689444,1.8,1.0,61.13771751752314,60.484472049689444,1.5714285714285714,1.0,66.10945005680658,65.04354606851285,1.8,1.0,72.58725946330794,71.14015637984437,1.7142857142857142,1.0,72.93532154301204,72.45081967213115,1.6666666666666667,1.0,71.49880214279952,71.53866832092638,1.4666666666666666,1.0
10/22/22,73.64150943396227,73.64150943396227,1.0,1.0,67.06299074182584,67.06299074182586,1.0,1.0,68.85893371859423,72.45081967213115,1.0,1.0,66.92825066083755,69.60262008733625,1.8,1.0,61.22560232387867,60.484472049689444,1.5714285714285714,1.0,66.12161687321868,65.04354606851285,1.8,1.0,69.66708031807319,71.14015637984437,1.7142857142857142,1.0,72.58049896819335,72.45081967213115,1.6666666666666667,1.0,71.63395030137768,72.065360208274,1.4666666666666666,1.0
10/23/22,112.79220779220779,112.79220779220779,1.0,1.0,93.21685861308502,93.21685861308504,1.0,1.0,82.30606309195309,73.64150943396227,1.0,1.0,77.79432580706536,72.45081967213115,1.0,1.0,69.55835158519935,69.60262008733625,1.5714285714285714,1.0,71.59837863604602,71.02671987973369,1.8,1.0,72.00974530614634,71.14015637984437,1.5714285714285714,1.0,74.02419887239746,72.45081967213115,1.6666666666666667,1.0,73.0137760312034,72.73856773080242,1.4666666666666666,1.0
10/24/22,80.50909090909092,80.50909090909092,1.0,1.0,96.65064935064935,96.65064935064936,1.0,1.0,88.98093604508692,80.50909090909092,1.0,1.0,79.97561997141631,73.64150943396227,1.0,1.0,75.42036457221234,72.45081967213115,1.5714285714285714,1.0,69.49068307579232,71.02671987973369,1.4,1.0,72.77257372197015,72.73856773080242,1.5714285714285714,1.0,74.81000223870623,73.02631578947368,1.6666666666666667,1.0,73.1653611127885,72.73856773080242,1.4666666666666666,1.0
10/25/22,51.60093896713615,51.60093896713615,1.0,1.0,66.05501493811353,66.05501493811353,1.0,1.0,81.63407922281156,80.50909090909092,1.0,1.0,75.8056438304173,73.64150943396227,1.0,1.0,74.44023698736484,72.45081967213115,1.0,1.0,67.34814539355855,65.04354606851285,1.4,1.0,69.97416054789021,71.02671987973369,1.5714285714285714,1.0,74.31641760779765,73.02631578947368,1.6666666666666667,1.0,72.32293286476747,72.065360208274,1.4666666666666666,1.0
10/26/22,85.91555555555556,85.91555555555556,1.0,1.0,68.75824726134584,68.75824726134586,1.0,1.0,72.67519514392747,80.50909090909092,1.0,1.0,80.89186053159054,80.50909090909092,1.0,1.0,76.77065633996759,73.64150943396227,1.0,1.0,70.49340465281782,71.02671987973369,1.4,1.0,70.8595687111555,71.02671987973369,1.5714285714285714,1.0,75.571023530975,73.51984126984127,1.6666666666666667,1.0,73.22385542369004,72.73856773080242,1.4666666666666666,1.0
10/27/22,85.67757009345794,85.67757009345794,1.0,1.0,85.79656282450674,85.79656282450675,1.0,1.0,74.39802153871649,85.67757009345794,1.0,1.0,83.29907266348967,85.67757009345794,1.0,1.0,78.66019211444286,80.50909090909092,1.0,1.0,75.11366166216361,73.04616455304671,1.4,1.0,72.83478156326434,72.73856773080242,1.5714285714285714,1.0,75.43884038546975,73.51984126984127,1.4761904761904763,1.0,74.35654747645069,73.27307852965748,1.4666666666666666,1.0
10/28/22,95.32142857142857,95.32142857142857,1.0,1.0,90.49949933244325,90.49949933244326,1.0,1.0,88.97151807348062,85.91555555555556,1.0,1.0,79.80491681933381,85.67757009345794,1.0,1.0,83.63690018897702,85.67757009345794,1.0,1.0,78.7996213131996,77.07530017152659,1.0,1.0,72.3873088532501,72.73856773080242,1.2857142857142858,1.0,76.27047303853098,73.51984126984127,1.4761904761904763,1.0,75.59864805499986,73.58067535190176,1.4666666666666666,1.0
10/29/22,110.49295774647888,110.49295774647888,1.0,1.0,102.90719315895372,102.90719315895373,1.0,1.0,97.16398547045507,95.32142857142857,1.0,1.0,85.80169018681141,85.91555555555556,1.0,1.0,88.90139280505082,85.91555555555556,1.0,1.0,82.88865507911387,83.09333050127444,1.0,1.0,75.06349756446477,73.04616455304671,1.2857142857142858,1.0,76.0785178137324,73.51984126984127,1.4761904761904763,1.0,76.89241662173526,75.74932614555257,1.4666666666666666,1.0
10/30/22,76.48765432098766,76.48765432098766,1.0,1.0,93.49030603373326,93.49030603373328,1.0,1.0,94.10068021296497,95.32142857142857,1.0,1.0,90.77903325758172,85.91555555555556,1.0,1.0,83.71502802344794,85.67757009345794,1.0,1.0,83.29233854399952,83.09333050127444,1.0,1.0,76.63668980432367,75.06458187747496,1.2857142857142858,1.0,75.91150621191355,73.51984126984127,1.380952380952381,1.0,76.80268885978528,75.06458187747496,1.4666666666666666,1.0
10/31/22,37.96666666666667,37.96666666666667,1.0,1.0,57.22716049382716,57.227160493827164,1.0,1.0,74.98242624471101,76.48765432098766,1.0,1.0,81.18925547980393,85.67757009345794,1.0,1.0,77.63753884595876,85.67757009345794,1.0,1.0,81.04055800569725,83.09333050127444,1.0,1.0,76.52895170908558,75.06458187747496,1.2857142857142858,1.0,74.3942287632997,73.51984126984127,1.380952380952381,1.0,75.36515163183567,73.58067535190176,1.4666666666666666,1.0
11/1/22,69.29569892473118,69.29569892473118,1.0,1.0,53.63118279569892,53.631182795698926,1.0,1.0,61.25000663746177,69.29569892473118,1.0,1.0,77.91288124605857,76.48765432098766,1.0,1.0,80.16536169704376,85.67757009345794,1.0,1.0,80.60597695477414,83.09333050127444,1.0,1.0,77.30279934220432,75.06458187747496,1.0,1.0,73.37122759760807,73.02631578947368,1.380952380952381,1.0,74.92585793586267,73.27307852965748,1.4666666666666666,1.0
11/2/22,55.985849056603776,55.985849056603776,1.0,1.0,62.64077399066747,62.64077399066748,1.0,1.0,54.416071549333815,55.985849056603776,1.0,1.0,70.04576534309362,69.29569892473118,1.0,1.0,75.88968934005065,76.48765432098766,1.0,1.0,74.92534108121373,78.49837261503929,1.0,1.0,76.33017284000914,75.06458187747496,1.0,1.0,72.5362755874539,72.45081967213115,1.380952380952381,1.0,74.65847889719592,73.27307852965748,1.4666666666666666,1.0
11/3/22,44.06481481481482,44.06481481481482,1.0,1.0,50.02533193570929,50.025331935709296,1.0,1.0,56.44878759871653,55.985849056603776,1.0,1.0,56.760136756760815,55.985849056603776,1.0,1.0,69.94501001453021,69.29569892473118,1.0,1.0,71.28091347178612,72.89167662285942,1.0,1.0,74.30260106448655,75.06458187747496,1.0,1.0,71.87152438035297,72.45081967213115,1.380952380952381,1.0,74.06176551714921,73.27307852965748,1.4666666666666666,1.0
11/4/22,98.55714285714286,98.55714285714286,1.0,1.0,71.31097883597883,71.31097883597884,1.0,1.0,66.20260224285376,55.985849056603776,1.0,1.0,61.174034463991845,55.985849056603776,1.0,1.0,70.40725491248939,69.29569892473118,1.0,1.0,75.97653386078679,81.08261220722281,1.0,1.0,77.02207755073321,78.49837261503929,1.0,1.0,71.72729087299653,72.45081967213115,1.1904761904761905,1.0,75.36137590675958,73.58067535190176,1.4666666666666666,1.0
11/5/22,88.13636363636364,88.13636363636364,1.0,1.0,93.34675324675325,93.34675324675325,1.0,1.0,76.91944043610704,88.13636363636364,1.0,1.0,71.20797385793124,69.29569892473118,1.0,1.0,67.2134557539015,69.29569892473118,1.0,1.0,76.19861466886759,81.08261220722281,1.0,1.0,78.05742427947618,83.09333050127444,1.0,1.0,72.44681696094366,72.45081967213115,1.1904761904761905,1.0,75.35080748966944,73.58067535190176,1.3333333333333333,1.0
11/6/22,67.72058823529412,67.72058823529412,1.0,1.0,77.92847593582887,77.92847593582889,1.0,1.0,84.80469824293347,88.13636363636364,1.0,1.0,70.89295172004384,67.72058823529412,1.0,1.0,65.96101774165957,67.72058823529412,1.0,1.0,74.40291648305121,72.89167662285942,1.0,1.0,74.83802288255377,78.49837261503929,1.0,1.0,73.0781324501023,72.45081967213115,1.1904761904761905,1.0,75.01292233560781,73.27307852965748,1.3333333333333333,1.0
11/7/22,35.103658536585364,35.103658536585364,1.0,1.0,51.412123385939736,51.412123385939736,1.0,1.0,63.653536802747645,67.72058823529412,1.0,1.0,66.71651361604015,67.72058823529412,1.0,1.0,65.55201658021937,67.72058823529412,1.0,1.0,68.3811394795669,68.50814358001264,1.0,1.0,71.59477771308909,72.89167662285942,1.0,1.0,72.86997333279685,72.45081967213115,1.1904761904761905,1.0,72.36557703791901,72.73856773080242,1.3333333333333333,1.0
11/8/22,53.143497757847534,53.143497757847534,1.0,1.0,44.12357814721644,44.12357814721645,1.0,1.0,51.98924817657561,53.143497757847534,1.0,1.0,68.5322502046467,67.72058823529412,1.0,1.0,63.24455927066457,55.985849056603776,1.0,1.0,62.64619348070376,61.85321864594894,1.0,1.0,71.7049604838542,72.89167662285942,1.0,1.0,72.61671931835774,72.45081967213115,1.0,1.0,71.47053036454116,71.14015637984437,1.2666666666666666,1.0
11/9/22,70.81553398058253,70.81553398058253,1.0,1.0,61.97951586921502,61.979515869215035,1.0,1.0,53.02089675833841,53.143497757847534,1.0,1.0,62.983928429334625,67.72058823529412,1.0,1.0,65.36308568837582,67.72058823529412,1.0,1.0,62.07898144666325,61.85321864594894,1.0,1.0,70.62638751421325,70.05561645265686,1.0,1.0,72.67447712279804,72.45081967213115,1.0,1.0,71.50339839430866,71.63317682635684,1.2666666666666666,1.0
11/10/22,76.95871559633028,76.95871559633028,1.0,1.0,73.88712478845639,73.8871247884564,1.0,1.0,66.97258244492005,70.81553398058253,1.0,1.0,60.74839882132795,67.72058823529412,1.0,1.0,70.06221437144946,70.81553398058253,1.0,1.0,65.97818633962962,68.50814358001264,1.0,1.0,70.00361219298985,70.05561645265686,1.0,1.0,72.88913883347418,73.64150943396227,1.0,1.0,71.0427314673778,71.63317682635684,1.2666666666666666,1.0
11/11/22,72.97101449275362,72.97101449275362,1.0,1.0,74.96486504454194,74.96486504454195,1.0,1.0,73.58175468988874,72.97101449275362,1.0,1.0,61.79848407281986,70.81553398058253,1.0,1.0,66.4070531765367,70.81553398058253,1.0,1.0,66.34571789643185,69.26806110793832,1.0,1.0,68.40715404451306,70.05561645265686,1.0,1.0,73.48373609266771,73.64150943396227,1.0,1.0,71.02443724147489,71.63317682635684,1.2666666666666666,1.0
11/12/22,73.91011235955057,73.91011235955057,1.0,1.0,73.44056342615208,73.4405634261521,1.0,1.0,74.61328081621143,73.91011235955057,1.0,1.0,69.5597748374129,72.97101449275362,1.0,1.0,64.37473156556341,70.81553398058253,1.0,1.0,68.13814422672654,71.89327423666808,1.0,1.0,65.79409365973247,70.05561645265686,1.0,1.0,73.49652670817193,73.91011235955057,1.0,1.0,71.55395464799543,72.71091708244239,1.2666666666666666,1.0
11/13/22,73.22972972972973,73.22972972972973,1.0,1.0,73.56992104464013,73.56992104464015,1.0,1.0,73.37028552734456,73.22972972972973,1.0,1.0,73.57702123178933,73.22972972972973,1.0,1.0,65.16175177905421,72.97101449275362,1.0,1.0,71.05463571821802,73.10037211124168,1.0,1.0,65.5613847603569,70.05561645265686,1.0,1.0,71.61259918138725,73.22972972972973,1.0,1.0,70.60874408859881,72.71091708244239,1.1333333333333333,1.0
11/14/22,35.36416184971098,35.36416184971098,1.0,1.0,54.29694578972034,54.296945789720354,1.0,1.0,60.83466797966369,73.22972972972973,1.0,1.0,66.48674680561503,73.22972972972973,1.0,1.0,65.19896653807216,72.97101449275362,1.0,1.0,64.73533761747484,71.89327423666808,1.0,1.0,65.37549155914579,70.05561645265686,1.0,1.0,69.46284065475011,72.97101449275362,1.0,1.0,69.3533389572734,71.63317682635684,1.1333333333333333,1.0
11/15/22,60.96265560165975,60.96265560165975,1.0,1.0,48.16340872568535,48.163408725685365,1.0,1.0,56.518849060366755,60.96265560165975,1.0,1.0,63.287534806680924,72.97101449275362,1.0,1.0,66.3159890871882,72.97101449275362,1.0,1.0,62.01796681400445,69.26806110793832,1.0,1.0,64.7802741789264,69.26806110793832,1.0,1.0,69.90863668496553,72.97101449275362,1.0,1.0,69.56999537856329,71.63317682635684,1.1333333333333333,1.0
11/16/22,49.84388185654009,49.84388185654009,1.0,1.0,55.403268729099906,55.40326872909992,1.0,1.0,48.723566435970206,49.84388185654009,1.0,1.0,58.662108279438215,60.96265560165975,1.0,1.0,63.32003878375355,72.97101449275362,1.0,1.0,60.230296176129045,65.88909479112114,1.0,1.0,64.3415622360647,69.26806110793832,1.0,1.0,68.19093793739337,70.81553398058253,1.0,1.0,69.91562477378129,71.63317682635684,1.1333333333333333,1.0
11/17/22,89.78909090909092,89.78909090909092,1.0,1.0,69.81648638281548,69.8164863828155,1.0,1.0,66.86520945576352,60.96265560165975,1.0,1.0,61.83790398934627,60.96265560165975,1.0,1.0,65.15294954271937,72.97101449275362,1.0,1.0,65.6988394133796,71.89327423666808,1.0,1.0,67.60758195708442,71.89327423666808,1.0,1.0,68.3867246428997,70.81553398058253,1.0,1.0,70.95986673538204,72.71091708244239,1.0,1.0
11/18/22,89.78174603174604,89.78174603174604,1.0,1.0,89.78541847041845,89.78541847041848,1.0,1.0,76.47157293245895,89.78174603174604,1.0,1.0,65.14830724974954,60.96265560165975,1.0,1.0,67.55448261971829,73.22972972972973,1.0,1.0,69.36266424076945,73.10037211124168,1.0,1.0,66.98076789812751,71.89327423666808,1.0,1.0,68.12293023624814,70.81553398058253,1.0,1.0,71.63250426686236,73.10037211124168,1.0,1.0
11/19/22,86.73575129533678,86.73575129533678,5.0,5.0,88.2587486635414,88.25874866354141,3.0,3.0,88.76886274539117,89.78174603174604,2.3333333333333335,1.0,75.4226251388747,86.73575129533678,1.8,1.0,69.38671675340201,73.22972972972973,1.5714285714285714,1.0,70.95468597224487,73.56992104464015,1.4,1.0,66.88072415948274,71.89327423666808,1.2857142857142858,1.0,66.99163469095566,70.81553398058253,1.1904761904761905,1.0,72.10866865430255,73.435619581846,1.1333333333333333,1.0
11/20/22,60.016877637130804,60.016877637130804,1.0,1.0,73.37631446623378,73.3763144662338,3.0,3.0,78.84479165473782,86.73575129533678,2.3333333333333335,1.0,75.23346954596892,86.73575129533678,1.8,1.0,67.49916645445931,60.96265560165975,1.5714285714285714,1.0,69.26050217632493,73.10037211124168,1.4,1.0,66.33045911675678,71.89327423666808,1.2857142857142858,1.0,66.20731199172438,69.29569892473118,1.1904761904761905,1.0,72.09308217388391,73.435619581846,1.1333333333333333,1.0
11/21/22,71.61290322580645,71.61290322580645,1.0,1.0,65.81489043146861,65.81489043146863,1.0,1.0,72.78851071942462,71.61290322580645,2.3333333333333335,1.0,79.58727381982219,86.73575129533678,1.8,1.0,72.6775580796158,71.61290322580645,1.5714285714285714,1.0,69.12469104963021,72.42131647776809,1.4,1.0,68.938262308844,72.29195885928004,1.2857142857142858,1.0,67.80951373263579,70.81553398058253,1.1904761904761905,1.0,72.0254619669454,73.10037211124168,1.1333333333333333,1.0
11/22/22,69.50515463917526,69.50515463917526,1.0,1.0,70.55902893249083,70.55902893249086,1.0,1.0,67.04497850070412,69.50515463917526,1.0,1.0,75.53048656583906,71.61290322580645,1.8,1.0,73.89791508497517,71.61290322580645,1.5714285714285714,1.0,68.68419527759268,70.55902893249086,1.4,1.0,70.10695208608169,72.29195885928004,1.2857142857142858,1.0,67.81948781427599,70.81553398058253,1.1904761904761905,1.0,70.58256019517765,72.29195885928004,1.1333333333333333,1.0
11/23/22,52.766891891891895,52.766891891891895,1.0,1.0,61.13602326553357,61.13602326553358,1.0,1.0,64.62831658562448,69.50515463917526,1.0,1.0,68.12751573786822,69.50515463917526,1.8,1.0,74.3154879471683,71.61290322580645,1.5714285714285714,1.0,66.6379114938089,65.2339051204175,1.4,1.0,68.81776336546093,72.29195885928004,1.2857142857142858,1.0,67.66620413976591,70.81553398058253,1.1904761904761905,1.0,69.65782022793768,71.2142186031945,1.1333333333333333,1.0
11/24/22,82.759375,82.759375,1.0,1.0,67.76313344594594,67.76313344594595,1.0,1.0,68.34380717702233,69.50515463917526,1.0,1.0,67.33224047880087,69.50515463917526,1.0,1.0,73.31124281729817,71.61290322580645,1.5714285714285714,1.0,71.3774328088378,70.55902893249086,1.4,1.0,69.23209618000878,72.29195885928004,1.2857142857142858,1.0,69.50880224382234,71.61290322580645,1.1904761904761905,1.0,70.69643476236647,72.29195885928004,1.1333333333333333,1.0
11/25/22,122.65882352941176,122.65882352941176,15.0,15.0,102.70909926470587,102.70909926470588,8.0,8.0,86.06169680710116,82.759375,5.666666666666667,1.0,79.86062965725708,71.61290322580645,3.8,1.0,78.00796817410755,71.61290322580645,3.5714285714285716,1.0,77.547049601613,77.18613911290322,2.8,1.0,72.78122539691293,72.42131647776809,2.2857142857142856,1.0,70.6565013234542,71.61290322580645,1.8571428571428572,1.0,71.92121036149501,72.29195885928004,1.6,1.0
11/26/22,77.98445595854922,77.98445595854922,1.0,1.0,100.32163974398048,100.32163974398048,8.0,8.0,94.46755149598692,82.759375,5.666666666666667,1.0,81.13494020380561,77.98445595854922,3.8,1.0,76.75778312599505,71.61290322580645,3.0,1.0,80.36110701181391,80.3719154792746,2.8,1.0,73.07224993969855,72.42131647776809,2.2857142857142856,1.0,70.17307714832017,71.61290322580645,1.8571428571428572,1.0,71.66477322366472,72.29195885928004,1.6,1.0
11/27/22,50.275555555555556,50.275555555555556,1.0,1.0,64.13000575705237,64.13000575705239,1.0,1.0,83.63961168117211,77.98445595854922,5.666666666666667,1.0,77.28902038708168,77.98445595854922,3.8,1.0,75.36616568577001,71.61290322580645,3.0,1.0,76.40975347646038,74.79867959217783,2.8,1.0,71.43266607011468,70.55902893249086,2.2857142857142856,1.0,69.34236130642788,71.61290322580645,1.8571428571428572,1.0,70.16324412313563,71.2142186031945,1.6,1.0
11/28/22,49.59176029962547,49.59176029962547,1.0,1.0,49.9336579275905,49.93365792759052,1.0,1.0,59.28392393791001,50.275555555555556,1.0,1.0,76.6539940686284,77.98445595854922,3.8,1.0,72.220288124887,69.50515463917526,3.0,1.0,72.39075490324834,70.55902893249086,2.8,1.0,72.44892310225143,70.55902893249086,2.2857142857142856,1.0,70.03227091419168,71.61290322580645,1.8571428571428572,1.0,68.13320420824051,70.1603443098789,1.6,1.0
11/29/22,51.55205047318612,51.55205047318612,1.0,1.0,50.57190538640578,50.571905386405795,1.0,1.0,50.47312210945565,50.275555555555556,1.0,1.0,70.41252916326562,51.55205047318612,3.8,1.0,69.65555895831713,52.766891891891895,3.0,1.0,68.87238482103325,64.76101613815302,2.4,1.0,71.77673702164617,70.55902893249086,2.2857142857142856,1.0,69.95648771016019,71.61290322580645,1.8571428571428572,1.0,67.30201741331379,69.40042678195323,1.6,1.0
11/30/22,64.5657894736842,64.5657894736842,1.0,1.0,58.05891997343515,58.05891997343517,1.0,1.0,55.236533415498535,51.55205047318612,1.0,1.0,58.793922352120106,51.55205047318612,1.0,1.0,71.34111575571603,64.5657894736842,3.0,1.0,69.3272760046886,67.03547205642974,2.4,1.0,72.82830185144219,70.55902893249086,2.2857142857142856,1.0,69.6588808288793,71.61290322580645,1.8571428571428572,1.0,68.18865484021438,69.40042678195323,1.6,1.0
12/1/22,61.809968847352025,61.809968847352025,1.0,1.0,63.1878791605181,63.187879160518115,1.0,1.0,59.30926959807405,61.809968847352025,1.0,1.0,55.559024929880664,51.55205047318612,1.0,1.0,68.3483434481949,61.809968847352025,3.0,1.0,68.34698256684315,63.187879160518115,2.4,1.0,70.82979313274654,67.03547205642974,2.2857142857142856,1.0,68.93751193607083,69.50515463917526,1.8571428571428572,1.0,67.93913050430174,68.61287143723469,1.6,1.0
12/2/22,82.76439790575917,82.76439790575917,1.0,1.0,72.28718337655557,72.28718337655559,1.0,1.0,69.71338540893173,64.5657894736842,1.0,1.0,62.05679339992139,61.809968847352025,1.0,1.0,62.64913978767309,61.809968847352025,1.0,1.0,69.67290689350155,63.187879160518115,2.4,1.0,70.32855398089033,67.03547205642974,2.2857142857142856,1.0,69.40386352716632,69.50515463917526,1.8571428571428572,1.0,68.83174879927358,70.1603443098789,1.6,1.0
12/3/22,68.62328767123287,68.62328767123287,1.0,1.0,75.693842788496,75.69384278849603,1.0,1.0,71.06588480811463,68.62328767123287,1.0,1.0,65.86309887424287,64.5657894736842,1.0,1.0,61.311830032342186,61.809968847352025,1.0,1.0,71.25854647143564,66.59453857245853,2.4,1.0,69.03480657916863,66.59453857245853,2.0,1.0,69.15210997057977,68.62328767123287,1.8571428571428572,1.0,69.65036456115419,70.1603443098789,1.6,1.0
12/4/22,69.4688995215311,69.4688995215311,1.0,1.0,69.04609359638197,69.04609359638198,1.0,1.0,73.61886169950765,69.4688995215311,1.0,1.0,69.44646868391186,68.62328767123287,1.0,1.0,64.05373631319583,64.5657894736842,1.0,1.0,69.92949892358875,66.59453857245853,2.4,1.0,69.70995099948293,69.04609359638198,2.0,1.0,68.9730228178084,68.62328767123287,1.8571428571428572,1.0,68.68075644996712,69.48702708035319,1.6,1.0
12/5/22,51.817927170868344,51.817927170868344,5.0,5.0,60.6434133461997,60.64341334619972,3.0,3.0,63.30337145454404,68.62328767123287,2.3333333333333335,1.0,66.89689622334869,68.62328767123287,1.8,1.0,64.37176015194481,64.5657894736842,1.5714285714285714,1.0,62.84540928773441,63.187879160518115,1.4,1.0,68.29602413841593,66.59453857245853,2.2857142857142856,1.0,69.75653545214924,68.62328767123287,2.0476190476190474,1.0,67.47014190111729,69.04609359638198,1.7333333333333334,1.0
12/6/22,84.94314381270902,84.94314381270902,1.0,1.0,68.38053549178866,68.38053549178869,3.0,3.0,68.74332350170276,69.4688995215311,2.3333333333333335,1.0,71.5235312164201,69.4688995215311,1.8,1.0,69.14191634330523,68.62328767123287,1.5714285714285714,1.0,63.541278073150394,63.187879160518115,1.4,1.0,69.3987376508112,66.59453857245853,2.2857142857142856,1.0,70.89846346219919,69.4688995215311,2.0476190476190474,1.0,68.04422708703112,69.48702708035319,1.7333333333333334,1.0
12/7/22,71.69642857142857,71.69642857142857,1.0,1.0,78.31978619206878,78.31978619206879,1.0,1.0,69.48583318500191,71.69642857142857,2.3333333333333335,1.0,69.30993734955396,69.4688995215311,1.8,1.0,70.16057907155444,69.4688995215311,1.5714285714285714,1.0,65.68336537473769,66.59453857245853,1.4,1.0,70.75084741363524,69.04609359638198,2.2857142857142856,1.0,71.93906092481294,69.50515463917526,2.0476190476190474,1.0,69.26398608819255,70.1603443098789,1.7333333333333334,1.0
12/8/22,100.20779220779221,100.20779220779221,1.0,1.0,85.95211038961037,85.9521103896104,1.0,1.0,85.61578819730987,84.94314381270902,1.0,1.0,75.62683825686584,71.69642857142857,1.8,1.0,75.64598240876016,71.69642857142857,1.5714285714285714,1.0,70.74496856555436,69.04609359638198,1.4,1.0,71.99716292847755,69.04609359638198,2.2857142857142856,1.0,72.43518955808443,69.50515463917526,2.0476190476190474,1.0,70.83279590319071,71.2142186031945,1.7333333333333334,1.0
12/9/22,82.49264705882354,82.49264705882354,1.0,1.0,91.35021963330786,91.35021963330787,1.0,1.0,84.7989559460147,82.49264705882354,1.0,1.0,78.23158776432433,82.49264705882354,1.8,1.0,75.60716085919795,71.69642857142857,1.5714285714285714,1.0,73.8390282241181,70.58266404647983,1.4,1.0,69.12815032343553,69.04609359638198,1.2857142857142858,1.0,72.08808960699287,69.50515463917526,2.0476190476190474,1.0,71.22203300579875,71.65466589861751,1.7333333333333334,1.0
12/10/22,56.948113207547166,56.948113207547166,1.0,1.0,69.72038013318533,69.72038013318536,1.0,1.0,79.8828508247209,82.49264705882354,1.0,1.0,79.25762497166008,82.49264705882354,1.0,1.0,73.93927879295711,71.69642857142857,1.5714285714285714,1.0,73.0772605975044,70.58266404647983,1.4,1.0,67.62555441264966,66.59453857245853,1.2857142857142858,1.0,70.66963065043147,69.4688995215311,1.8571428571428572,1.0,70.55501292617264,70.55902893249086,1.7333333333333334,1.0
12/11/22,107.4931506849315,107.4931506849315,1.0,1.0,82.22063194623931,82.22063194623934,1.0,1.0,82.311303650434,82.49264705882354,1.0,1.0,83.76762634610459,82.49264705882354,1.0,1.0,79.37131467344291,82.49264705882354,1.5714285714285714,1.0,77.64557878126234,77.09453781512605,1.4,1.0,71.71252549331938,69.04609359638198,1.2857142857142858,1.0,72.93040555746958,69.50515463917526,1.8571428571428572,1.0,71.70575079924524,70.55902893249086,1.7333333333333334,1.0
12/12/22,38.1,38.1,1.0,1.0,72.79657534246573,72.79657534246576,1.0,1.0,67.51375463082616,56.948113207547166,1.0,1.0,77.04834063181887,82.49264705882354,1.0,1.0,77.41161079189028,82.49264705882354,1.0,1.0,73.17913899068643,70.58266404647983,1.4,1.0,70.89168547191755,69.04609359638198,1.2857142857142858,1.0,71.33455302290739,69.4688995215311,1.8571428571428572,1.0,70.51208038726023,69.48702708035319,1.7333333333333334,1.0
12/13/22,65.29268292682927,65.29268292682927,1.0,1.0,51.69634146341462,51.69634146341464,1.0,1.0,70.29527787058686,65.29268292682927,1.0,1.0,70.06531877562628,65.29268292682927,1.0,1.0,74.60440209390745,71.69642857142857,1.0,1.0,72.84607851624608,70.58266404647983,1.4,1.0,71.87315921860636,69.04609359638198,1.2857142857142858,1.0,71.13395913184328,68.62328767123287,1.8571428571428572,1.0,70.24751216049687,69.04609359638198,1.7333333333333334,1.0
